stream_id,time_end,time_recorded,reading_type,temp_max,temp_avg,temp_min
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-14 12:45:00,2022-05-14 12:51:45,temperature,13.7,13.699998,13.7
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-14 13:00:00,2022-05-14 13:09:23,temperature,19.6,19.600002,19.6
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-14 13:00:00,2022-05-14 13:13:20,temperature,13.8,13.760001,13.7
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-14 13:15:00,2022-05-14 13:21:06,temperature,19.6,19.600002,19.6
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-14 13:15:00,2022-05-14 13:19:41,temperature,13.8,13.800002,13.8
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-14 13:30:00,2022-05-14 13:42:39,temperature,19.6,19.600002,19.6
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-14 13:30:00,2022-05-14 13:41:46,temperature,14,13.933333,13.8
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-14 13:45:00,2022-05-14 13:51:05,temperature,19.6,19.600002,19.6
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-14 13:45:00,2022-05-14 13:57:25,temperature,14.2,14.126665,14
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-14 14:00:00,2022-05-14 14:11:11,temperature,19.7,19.679998,19.6
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-14 14:00:00,2022-05-14 14:14:05,temperature,14.2,14.113334,14.1
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-14 14:15:00,2022-05-14 14:19:19,temperature,19.8,19.766666,19.7
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-14 14:15:00,2022-05-14 14:29:30,temperature,14.2,14.086666,14
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-14 14:30:00,2022-05-14 14:44:59,temperature,19.8,19.8,19.8
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-14 14:30:00,2022-05-14 14:39:48,temperature,14.1,14.060001,14
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-14 14:45:00,2022-05-14 14:49:05,temperature,19.8,19.8,19.8
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-14 14:45:00,2022-05-14 14:56:03,temperature,14.2,14.179998,14.1
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-14 15:00:00,2022-05-14 15:05:37,temperature,19.8,19.8,19.8
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-14 15:00:00,2022-05-14 15:08:36,temperature,14.2,14.166665,14.1
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-14 15:15:00,2022-05-14 15:21:11,temperature,19.8,19.8,19.8
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-14 15:15:00,2022-05-14 15:28:29,temperature,14.2,14.199998,14.2
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-14 15:30:00,2022-05-14 15:40:42,temperature,19.8,19.8,19.8
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-14 15:30:00,2022-05-14 15:44:21,temperature,14.2,14.160002,14.1
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-14 15:45:00,2022-05-14 15:51:44,temperature,19.9,19.866665,19.8
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-14 15:45:00,2022-05-14 15:58:11,temperature,14.2,14.106668,14.1
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-14 16:00:00,2022-05-14 19:42:31,temperature,19.9,19.899998,19.9
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-14 16:00:00,2022-05-14 19:21:58,temperature,14.3,14.233334,14.2
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-14 16:15:00,2022-05-14 19:21:58,temperature,14.3,14.300002,14.3
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-14 16:30:00,2022-05-14 19:42:31,temperature,19.9,19.899998,19.9
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-14 16:30:00,2022-05-14 19:21:58,temperature,14.3,14.233332,14.2
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-14 16:45:00,2022-05-14 19:42:31,temperature,19.9,19.899998,19.9
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-14 16:45:00,2022-05-14 19:21:58,temperature,14.2,14.199998,14.2
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-14 17:00:00,2022-05-14 19:42:31,temperature,19.9,19.899998,19.9
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-14 17:00:00,2022-05-14 19:21:58,temperature,14.2,14.199998,14.2
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-14 17:15:00,2022-05-14 19:42:31,temperature,19.9,19.899998,19.9
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-14 17:15:00,2022-05-14 19:21:58,temperature,14.3,14.206665,14.2
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-14 17:30:00,2022-05-14 19:42:30,temperature,20,19.966667,19.9
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-14 17:30:00,2022-05-14 19:21:58,temperature,14.2,14.153335,14.1
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-14 17:45:00,2022-05-14 19:42:30,temperature,20,20,20
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-14 17:45:00,2022-05-14 19:21:58,temperature,14.1,14.100002,14.1
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-14 18:00:00,2022-05-14 18:37:36,temperature,20,19.91333,19.9
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-14 18:00:00,2022-05-14 19:21:58,temperature,14.1,14.059999,14
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-14 18:15:00,2022-05-14 18:37:36,temperature,19.9,19.859997,19.8
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-14 18:15:00,2022-05-14 18:43:47,temperature,14,13.953332,13.9
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-14 18:30:00,2022-05-14 18:37:36,temperature,19.8,19.8,19.8
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-14 18:30:00,2022-05-14 18:43:47,temperature,13.9,13.793333,13.7
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-14 18:45:00,2022-05-14 18:55:08,temperature,19.9,19.886663,19.8
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-14 18:45:00,2022-05-14 18:55:33,temperature,13.7,13.699998,13.7
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-14 19:00:00,2022-05-14 19:02:25,temperature,19.9,19.899998,19.9
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-14 19:00:00,2022-05-14 19:05:47,temperature,13.7,13.640001,13.6
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-14 19:15:00,2022-05-14 19:24:20,temperature,19.9,19.899998,19.9
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-14 19:15:00,2022-05-14 19:24:13,temperature,13.6,13.54,13.5
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-14 19:30:00,2022-05-14 19:37:52,temperature,19.9,19.899998,19.9
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-14 19:30:00,2022-05-14 19:38:59,temperature,13.4,13.360002,13.3
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-14 19:45:00,2022-05-14 19:56:55,temperature,19.9,19.899998,19.9
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-14 19:45:00,2022-05-14 19:52:04,temperature,13.3,13.226666,13.1
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-14 20:00:00,2022-05-14 20:13:16,temperature,19.9,19.899998,19.9
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-14 20:00:00,2022-05-14 20:11:38,temperature,13.1,13.086668,13
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-14 20:15:00,2022-05-14 20:21:19,temperature,20,19.980001,19.9
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-14 20:15:00,2022-05-14 20:19:22,temperature,13,12.986666,12.9
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-14 20:30:00,2022-05-14 20:39:15,temperature,20,20,20
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-14 20:30:00,2022-05-14 20:33:24,temperature,13,12.966666,12.9
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-14 20:45:00,2022-05-14 20:54:33,temperature,20.1,20.046669,20
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-14 20:45:00,2022-05-14 20:59:04,temperature,12.9,12.899998,12.9
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-14 21:00:00,2022-05-14 21:11:07,temperature,20.2,20.166666,20.1
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-14 21:00:00,2022-05-14 21:04:59,temperature,13,12.919999,12.9
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-14 21:15:00,2022-05-14 21:26:15,temperature,20.4,20.346666,20.3
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-14 21:15:00,2022-05-14 21:28:50,temperature,13,13,13
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-14 21:30:00,2022-05-14 21:41:10,temperature,20.7,20.580004,20.4
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-14 21:30:00,2022-05-14 21:38:15,temperature,13,13,13
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-14 21:45:00,2022-05-14 21:51:26,temperature,21.2,20.98667,20.7
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-14 21:45:00,2022-05-14 22:00:07,temperature,13,13,13
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-14 22:00:00,2022-05-14 22:12:39,temperature,21.6,21.44,21.2
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-14 22:00:00,2022-05-14 22:08:22,temperature,13,13,13
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-14 22:15:00,2022-05-14 22:27:22,temperature,22.1,21.913334,21.7
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-14 22:15:00,2022-05-14 22:17:53,temperature,13.1,13.053335,13
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-14 22:30:00,2022-05-14 22:42:32,temperature,22.4,22.233332,22.1
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-14 22:30:00,2022-05-14 22:38:45,temperature,13.1,13.100002,13.1
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-14 22:45:00,2022-05-14 22:47:42,temperature,22.4,22.34666,22.3
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-14 22:45:00,2022-05-14 22:48:26,temperature,13.2,13.133332,13.1
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-14 23:00:00,2022-05-14 23:08:12,temperature,22.5,22.41333,22.3
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-14 23:00:00,2022-05-14 23:04:14,temperature,13.5,13.366667,13.2
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-14 23:15:00,2022-05-14 23:21:17,temperature,22.5,22.5,22.5
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-14 23:15:00,2022-05-14 23:24:11,temperature,13.6,13.513334,13.5
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-14 23:30:00,2022-05-14 23:39:56,temperature,22.6,22.566671,22.5
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-14 23:30:00,2022-05-14 23:38:32,temperature,13.8,13.673331,13.6
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-14 23:45:00,2022-05-14 23:55:39,temperature,22.9,22.679998,22.6
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-14 23:45:00,2022-05-14 23:53:36,temperature,14.1,13.9400015,13.8
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-15 0:00:00,2022-05-15 0:08:59,temperature,23.3,23.006666,22.9
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-15 0:00:00,2022-05-15 0:08:54,temperature,14.3,14.22,14.1
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-15 0:15:00,2022-05-15 0:23:16,temperature,23.7,23.607145,23.3
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-15 0:15:00,2022-05-15 0:23:24,temperature,14.5,14.371428,14.3
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-15 0:30:00,2022-05-15 0:43:52,temperature,24,23.820002,23.7
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-15 0:30:00,2022-05-15 0:42:46,temperature,14.9,14.699999,14.6
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-15 0:45:00,2022-05-15 0:55:17,temperature,24.2,24.113335,24
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-15 0:45:00,2022-05-15 1:01:07,temperature,15.5,15.199999,14.9
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-15 1:00:00,2022-05-15 1:13:21,temperature,25,24.453333,24.1
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-15 1:00:00,2022-05-15 1:09:31,temperature,16,15.706665,15.5
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-15 1:15:00,2022-05-15 1:26:15,temperature,26.2,25.6,25
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-15 1:15:00,2022-05-15 1:25:44,temperature,16.6,16.28,16
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-15 1:30:00,2022-05-15 1:36:37,temperature,26.8,26.653328,26.3
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-15 1:30:00,2022-05-15 1:37:52,temperature,16.7,16.366667,16.1
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-15 1:45:00,2022-05-15 1:52:30,temperature,26.8,26.700005,26.6
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-15 1:45:00,2022-05-15 1:53:51,temperature,16.5,16.353333,16.1
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-15 2:00:00,2022-05-15 2:08:17,temperature,27.3,26.906668,26.6
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-15 2:00:00,2022-05-15 2:13:55,temperature,16.6,16.500002,16.4
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-15 2:15:00,2022-05-15 2:27:48,temperature,27.6,27.46,27.3
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-15 2:15:00,2022-05-15 2:25:28,temperature,16.7,16.406668,16.3
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-15 2:30:00,2022-05-15 2:39:58,temperature,27.7,27.680002,27.6
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-15 2:30:00,2022-05-15 2:41:58,temperature,17.3,17.166666,16.8
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-15 2:45:00,2022-05-15 2:53:33,temperature,28.3,28.066668,27.8
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-15 2:45:00,2022-05-15 2:57:39,temperature,17.4,17.306667,17.2
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-15 3:00:00,2022-05-15 3:14:05,temperature,28.3,27.799997,27.3
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-15 3:00:00,2022-05-15 3:04:27,temperature,18,17.533333,17.2
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-15 3:15:00,2022-05-15 3:26:45,temperature,27.2,26.46,25.9
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-15 3:15:00,2022-05-15 3:27:19,temperature,18.6,18.386665,18.1
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-15 3:30:00,2022-05-15 3:36:47,temperature,25.9,25.566664,25.3
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-15 3:30:00,2022-05-15 3:46:17,temperature,19,18.8,18.6
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-15 3:45:00,2022-05-15 3:55:17,temperature,25.3,25.233335,25.2
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-15 3:45:00,2022-05-15 3:51:19,temperature,18.6,18.526667,18.3
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-15 4:00:00,2022-05-15 4:14:22,temperature,25.9,25.699999,25.3
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-15 4:00:00,2022-05-15 4:05:59,temperature,18.3,18.066664,17.9
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-15 4:15:00,2022-05-15 4:21:19,temperature,26.2,26.000002,25.9
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-15 4:15:00,2022-05-15 4:27:34,temperature,18.1,17.926664,17.8
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-15 4:30:00,2022-05-15 4:35:08,temperature,27,26.579998,26.3
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-15 4:30:00,2022-05-15 4:36:58,temperature,18.2,18.026667,17.8
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-15 4:45:00,2022-05-15 4:56:47,temperature,27.5,27.286663,27
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-15 4:45:00,2022-05-15 4:56:33,temperature,18.2,17.94,17.8
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-15 5:00:00,2022-05-15 5:15:28,temperature,27.6,27.52,27.5
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-15 5:00:00,2022-05-15 5:09:56,temperature,17.8,17.626669,17.5
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-15 5:15:00,2022-05-15 5:28:35,temperature,27.6,27.479998,27.3
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-15 5:15:00,2022-05-15 5:25:45,temperature,17.5,17.5,17.5
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-15 5:30:00,2022-05-15 5:37:06,temperature,27.2,26.873335,26.5
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-15 5:30:00,2022-05-15 5:35:50,temperature,17.5,17.093332,16.3
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-15 5:45:00,2022-05-15 5:54:25,temperature,26.5,26.166666,25.9
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-15 5:45:00,2022-05-15 6:06:10,temperature,16.2,15.679999,15.5
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-15 6:00:00,2022-05-15 6:04:43,temperature,25.8,25.619999,25.3
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-15 6:00:00,2022-05-15 6:06:10,temperature,15.5,15.360002,15.3
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-15 6:15:00,2022-05-15 6:23:32,temperature,25.3,25.153337,25.1
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-15 6:15:00,2022-05-15 6:25:56,temperature,15.4,15.333332,15.2
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-15 6:30:00,2022-05-15 6:37:26,temperature,25.5,25.393332,25.3
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-15 6:30:00,2022-05-15 6:42:50,temperature,15.3,15.1866665,15
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-15 6:45:00,2022-05-15 6:58:06,temperature,25.3,25.066664,24.7
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-15 6:45:00,2022-05-15 7:04:41,temperature,15.1,15.039999,14.9
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-15 7:00:00,2022-05-15 7:03:12,temperature,24.7,24.326668,24
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-15 7:00:00,2022-05-15 7:04:41,temperature,14.8,14.619999,14.4
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-15 7:15:00,2022-05-15 7:20:45,temperature,23.9,23.566668,23.2
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-15 7:15:00,2022-05-15 7:20:37,temperature,14.7,14.553334,14.4
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-15 7:30:00,2022-05-15 7:32:12,temperature,23.2,22.880003,22.6
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-15 7:30:00,2022-05-15 7:38:26,temperature,15.2,15.093332,14.8
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-15 7:45:00,2022-05-15 7:57:06,temperature,22.6,22.533333,22.5
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-15 7:45:00,2022-05-15 7:51:43,temperature,15.2,15.199998,15.2
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-15 8:00:00,2022-05-15 8:13:17,temperature,22.5,22.5,22.5
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-15 8:00:00,2022-05-15 8:07:44,temperature,15.3,15.219998,15.2
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-15 8:15:00,2022-05-15 8:20:25,temperature,22.4,22.386662,22.3
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-15 8:15:00,2022-05-15 8:20:57,temperature,15.4,15.266667,15.2
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-15 8:30:00,2022-05-15 8:39:43,temperature,22.3,22.299997,22.3
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-05-15 8:30:00,2022-05-15 8:41:40,temperature,15.7,15.526669,15.4
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-05-15 8:45:00,2022-05-15 8:57:00,temperature,22.3,22.213335,22.2
